0	LA100390-0023	11.479304755204529
0	FT943-3198	11.372422234869424
0	LA080290-0036	11.343506149110018
0	FBIS3-59657	11.343089778107828
0	FT923-9701	11.308219437864828
0	FT942-11138	11.279410054245137
0	LA031890-0224	11.25618138096597
0	LA101190-0060	11.243758610532598
0	FT941-6205	11.234774693084926
0	FT922-4175	11.218264927081417
0	LA121290-0081	11.211578023560326
0	LA110690-0157	11.197533876058936
0	FT922-10458	11.156970159422759
0	FT934-13928	11.152155449934504
0	LA080490-0125	11.117043145900672
0	FBIS4-44908	11.110556114109434
0	LA091590-0065	11.057417315598814
0	LA081590-0078	11.031377101871822
0	FBIS3-40374	11.000798927875785
0	LA102690-0187	10.998556869095673
0	FT944-3015	10.927803323727023
0	FBIS4-66412	10.767426680170429
0	FBIS3-59655	10.3509578483587
0	FBIS3-41666	9.997285960453558
0	FR941206-1-00134	9.99633638776132
0	FBIS4-66382	9.996159293393564
0	FR941230-0-00119	9.995715441252472
0	FBIS4-66185	9.993728561216384
0	FBIS4-20504	9.992751305231074
0	FBIS3-42459	9.991471651012834
0	LA011589-0005	9.99133639504864
0	FBIS4-19	9.98987780599527
0	FBIS3-24678	9.988720295897345
0	FBIS4-42	9.987709524487796
0	FBIS3-43160	9.987590791988822
0	FBIS3-43214	9.987590791988822
0	FBIS4-23084	9.987119311796109
0	FBIS4-44913	9.983953160071628
0	FR941107-0-00034	9.982748245342602
0	FBIS4-68220	9.981982685230484
0	FBIS4-31787	9.981960835578215
0	FR941130-0-00123	9.980287366901699
0	FT934-8659	9.97734340897045
0	FBIS4-20569	9.977332124072491
0	FBIS3-24648	9.977255910350847
0	FBIS4-49245	9.976786802441296
0	FR940621-0-00031	9.976437787846633
0	FR940831-1-00024	9.975912240874202
0	FBIS4-67533	9.974071949835997
0	FBIS3-40388	9.972086029063012
0	FR941216-0-00074	9.971038091944253
0	FR940223-0-00054	9.97036743016036
0	FBIS3-24133	9.96775167560529
0	FBIS4-44919	9.967386934577103
0	FR940728-1-00021	9.964651269576125
0	FR941021-0-00072	9.96462410318268
0	FBIS3-59752	9.963127990238496
0	FBIS4-31028	9.962011366188266
0	FR940407-0-00013	9.961353742987889
0	FBIS4-38	9.959604313806391
0	FBIS4-20473	9.958957984665624
0	FBIS4-27706	9.957954690646238
0	FBIS4-44781	9.957320869714014
0	FBIS4-22223	9.955230193124763
0	FBIS4-52825	9.954544673179802
0	FBIS3-59750	9.954471097506744
0	FBIS3-21198	9.95360617445286
0	FBIS3-35	9.95334008082164
0	FR940418-0-00025	9.950938230674117
0	FBIS4-26002	9.950201953480828
0	LA100790-0132	9.94763969275758
0	FR940302-2-00028	9.946685571414605
0	FR940324-2-00020	9.943980041373086
0	FBIS4-22992	9.943114849760136
0	FR940527-2-00053	9.940344538419458
0	FBIS3-59587	9.94008389930362
0	FBIS4-44916	9.939654098356446
0	FBIS3-40495	9.937498249278748
0	FR940719-2-00089	9.936788691431177
0	FBIS4-44	9.936093616187744
0	FBIS4-68219	9.934596480747977
0	LA010189-0071	9.932196397736279
0	LA121789-0008	9.930833064099415
0	LA122489-0017	9.929693189116684
0	LA031989-0012	9.929396860616079
0	FBIS3-21265	9.929097572554419
0	FBIS3-43068	9.92764271851417
0	FBIS3-21159	9.927156935289144
0	FBIS4-47563	9.92696729866523
0	FBIS3-61094	9.926909405997979
0	FBIS4-22970	9.926870648592171
0	LA110990-0194	9.926707051983284
0	FBIS3-59757	9.926677725739548
0	FBIS4-30972	9.926327985324434
0	LA062589-0005	9.925945366246776
0	FBIS3-45921	9.924714454114655
0	LA051390-0192	9.923288439175161
0	FBIS4-66193	9.923256843464145
0	LA051390-0018	9.922748110883791
0	FBIS4-46485	9.922168929065222
1	LA021489-0087	9.65154181775825
1	FBIS3-20434	9.650645997496289
1	LA092390-0037	9.648409174999571
1	FT922-7806	9.646814737339515
1	FBIS4-7872	9.639306680196757
1	FBIS4-32753	9.636662656937743
1	LA103090-0134	9.63502491256812
1	LA071589-0060	9.627935610663382
1	LA081990-0196	9.625033304657963
1	LA041590-0098	9.624267035733183
1	FBIS3-24618	9.621756957215698
1	LA042690-0154	9.619032881458264
1	LA041590-0154	9.618682408426537
1	FBIS4-66256	9.618002541962042
1	LA110589-0228	9.61743856494513
1	LA052589-0094	9.617055647912732
1	LA012290-0096	9.616320829994617
1	LA111089-0124	9.61437081351753
1	FBIS4-68759	9.614150117494294
1	FBIS4-47061	9.613827452438226
1	LA102489-0146	9.612908598379434
1	FBIS3-54933	9.612231715952438
1	FBIS3-18782	9.611576113816158
1	LA011789-0107	9.610298868455745
1	LA041290-0087	9.609867165434672
1	LA051290-0158	9.609239748348976
1	LA011190-0202	9.608456500977365
1	LA042690-0123	9.60809380689778
1	LA101689-0039	9.60629411423422
1	FT924-458	9.60539710399797
1	LA012190-0203	9.604671231574756
1	LA061289-0080	9.6037141778111
1	FT921-15027	9.60257789276272
1	LA073089-0057	9.601580370814101
1	FBIS3-24245	9.601050713590515
1	FBIS4-55546	9.600901366988198
1	FT922-5318	9.600575256312812
1	LA021089-0070	9.600077747905903
1	LA062089-0065	9.5994249407157
1	LA040889-0122	9.599235387480702
1	FBIS4-31148	9.598098888175738
1	LA082890-0074	9.597286168525983
1	LA051590-0112	9.596763859841174
1	LA110589-0229	9.595968169057814
1	LA020989-0184	9.59560705143483
1	LA072690-0220	9.59498091649108
1	LA091190-0104	9.59407251468105
1	FT933-10915	9.59346597003347
1	FT932-7884	9.592504262091664
1	FT942-3693	9.592255175006784
1	LA090489-0079	9.591760926968606
1	FT942-3697	9.591709218561434
1	FBIS4-61136	9.5915126860015
1	FBIS4-64308	9.5915126860015
1	LA102690-0070	9.591179138961433
1	FBIS4-42839	9.59063495972869
1	LA060589-0088	9.59049693731247
1	LA102989-0017	9.590375836410269
1	LA051889-0135	9.589344142626693
1	FBIS4-40397	9.5887444276402
1	FT923-6535	9.588501967455354
1	LA112590-0085	9.588501967455354
1	FT911-4061	9.587236792536908
1	FBIS4-14847	9.58706084543264
1	LA040490-0027	9.586959188818685
1	LA031789-0098	9.586558573874042
1	FR940525-1-00088	9.586295697930359
1	FT922-722	9.586264932751497
1	LA111289-0077	9.586201616124072
1	FT943-12973	9.586079986742293
1	LA072089-0177	9.585765905211467
1	FT924-12468	9.585498317764019
1	LA111589-0044	9.585365956308994
1	LA101690-0016	9.585235003859342
1	LA032490-0116	9.58496805325256
1	FBIS4-12901	9.584758644347902
1	FT922-14910	9.584046665220587
1	FT922-10773	9.583713373362418
1	LA061490-0228	9.583713373362418
1	FBIS3-50071	9.5834115407313
1	FBIS4-43486	9.58328761648293
1	LA060489-0067	9.583251607265948
1	FR940826-1-00060	9.583019067568129
1	FT944-8441	9.582886743927027
